2019-04-11 23:09:52 INFO - Client request 425 requesting room T101 on day 2, timeslot 1-2, at 16 seconds 
2019-04-11 23:09:52 INFO - Client request 430 requesting room XG14 on day 6, timeslot 9-10, at 16 seconds 
2019-04-11 23:09:52 INFO - Client request 431 requesting room CG04 on day 1, timeslot 12-1, at 16 seconds 
2019-04-11 23:09:52 INFO - Client request 418 requesting room XG14 on day 2, timeslot 9-10, at 16 seconds 
2019-04-11 23:09:52 INFO - Client request 415 requesting room XG14 on day 6, timeslot 12-1, at 16 seconds 
2019-04-11 23:09:52 INFO - Client request 416 requesting room T101 on day 4, timeslot 11-12, at 16 seconds 
2019-04-11 23:09:52 INFO - Client request 412 requesting room CG04 on day 2, timeslot 1-2, at 16 seconds 
2019-04-11 23:09:52 INFO - Client request 405 requesting room L221 on day 3, timeslot 12-1, at 16 seconds 
2019-04-11 23:09:52 INFO - Client request 389 requesting room XG14 on day 1, timeslot 11-12, at 16 seconds 
2019-04-11 23:09:52 INFO - Client request 394 requesting room L221 on day 3, timeslot 1-2, at 16 seconds 
2019-04-11 23:09:52 INFO - Client request 390 requesting room T101 on day 4, timeslot 10-11, at 16 seconds 
2019-04-11 23:09:52 INFO - Client request 398 requesting room XG14 on day 1, timeslot 1-2, at 16 seconds 
2019-04-11 23:09:52 INFO - Client request 400 requesting room XG14 on day 2, timeslot 9-10, at 16 seconds 
2019-04-11 23:09:53 INFO - Client request 423 requesting room L221 on day 5, timeslot 1-2, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 451 requesting room CG04 on day 6, timeslot 10-11, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 420 requesting room XG14 on day 3, timeslot 9-10, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 449 requesting room CG04 on day 3, timeslot 12-1, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 448 requesting room CG04 on day 5, timeslot 1-2, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 457 requesting room T101 on day 3, timeslot 1-2, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 458 requesting room L221 on day 3, timeslot 10-11, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 434 requesting room XG14 on day 2, timeslot 1-2, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 422 requesting room CG04 on day 4, timeslot 11-12, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 456 requesting room XG14 on day 6, timeslot 1-2, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 454 requesting room L221 on day 3, timeslot 1-2, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 459 requesting room XG14 on day 4, timeslot 10-11, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 461 requesting room XG14 on day 1, timeslot 12-1, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 452 requesting room L221 on day 2, timeslot 10-11, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 441 requesting room XG14 on day 2, timeslot 11-12, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 442 requesting room CG04 on day 1, timeslot 9-10, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 432 requesting room L221 on day 3, timeslot 9-10, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 446 requesting room XG14 on day 6, timeslot 11-12, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 453 requesting room XG14 on day 1, timeslot 12-1, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 443 requesting room XG14 on day 3, timeslot 1-2, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 465 requesting room L221 on day 1, timeslot 11-12, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 455 requesting room T101 on day 3, timeslot 11-12, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 467 requesting room T101 on day 1, timeslot 10-11, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 468 requesting room XG14 on day 4, timeslot 9-10, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 469 requesting room L221 on day 6, timeslot 11-12, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 471 requesting room CG04 on day 1, timeslot 11-12, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 444 requesting room T101 on day 5, timeslot 1-2, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 473 requesting room XG14 on day 3, timeslot 11-12, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 470 requesting room CG04 on day 6, timeslot 10-11, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 472 requesting room XG14 on day 3, timeslot 9-10, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 478 requesting room CG04 on day 5, timeslot 1-2, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 482 requesting room XG14 on day 6, timeslot 12-1, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 480 requesting room CG04 on day 1, timeslot 1-2, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 466 requesting room XG14 on day 2, timeslot 10-11, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 464 requesting room T101 on day 5, timeslot 11-12, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 486 requesting room XG14 on day 5, timeslot 1-2, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 484 requesting room XG14 on day 6, timeslot 9-10, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 477 requesting room T101 on day 3, timeslot 1-2, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 463 requesting room T101 on day 2, timeslot 10-11, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 511 requesting room CG04 on day 3, timeslot 9-10, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 474 requesting room T101 on day 2, timeslot 1-2, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 491 requesting room L221 on day 1, timeslot 1-2, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 514 requesting room T101 on day 6, timeslot 12-1, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 495 requesting room XG14 on day 2, timeslot 12-1, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 485 requesting room L221 on day 5, timeslot 1-2, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 481 requesting room L221 on day 4, timeslot 9-10, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 483 requesting room XG14 on day 1, timeslot 9-10, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 479 requesting room XG14 on day 5, timeslot 10-11, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 476 requesting room L221 on day 2, timeslot 10-11, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 475 requesting room L221 on day 5, timeslot 1-2, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 522 requesting room L221 on day 1, timeslot 11-12, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 494 requesting room L221 on day 5, timeslot 11-12, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 510 requesting room T101 on day 2, timeslot 11-12, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 493 requesting room XG14 on day 3, timeslot 10-11, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 535 requesting room XG14 on day 6, timeslot 9-10, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 488 requesting room XG14 on day 3, timeslot 9-10, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 499 requesting room T101 on day 3, timeslot 12-1, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 513 requesting room L221 on day 3, timeslot 9-10, at 17 seconds 
2019-04-11 23:09:53 INFO - Client request 503 requesting room T101 on day 2, timeslot 9-10, at 17 seconds 
2019-04-11 23:09:54 INFO - Client request 492 requesting room L221 on day 1, timeslot 10-11, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 502 requesting room L221 on day 4, timeslot 9-10, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 506 requesting room CG04 on day 3, timeslot 11-12, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 532 requesting room CG04 on day 4, timeslot 12-1, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 498 requesting room XG14 on day 2, timeslot 10-11, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 507 requesting room XG14 on day 2, timeslot 12-1, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 527 requesting room CG04 on day 6, timeslot 9-10, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 487 requesting room XG14 on day 6, timeslot 10-11, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 537 requesting room T101 on day 3, timeslot 11-12, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 520 requesting room CG04 on day 5, timeslot 10-11, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 541 requesting room T101 on day 2, timeslot 12-1, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 529 requesting room L221 on day 4, timeslot 1-2, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 526 requesting room CG04 on day 2, timeslot 1-2, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 497 requesting room CG04 on day 6, timeslot 9-10, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 530 requesting room L221 on day 3, timeslot 9-10, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 512 requesting room XG14 on day 6, timeslot 11-12, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 517 requesting room T101 on day 1, timeslot 12-1, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 509 requesting room L221 on day 5, timeslot 12-1, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 505 requesting room T101 on day 5, timeslot 1-2, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 508 requesting room L221 on day 2, timeslot 11-12, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 523 requesting room T101 on day 5, timeslot 10-11, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 542 requesting room T101 on day 1, timeslot 11-12, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 490 requesting room XG14 on day 6, timeslot 12-1, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 519 requesting room XG14 on day 6, timeslot 12-1, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 524 requesting room XG14 on day 4, timeslot 1-2, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 518 requesting room T101 on day 5, timeslot 11-12, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 538 requesting room CG04 on day 6, timeslot 1-2, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 531 requesting room L221 on day 5, timeslot 11-12, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 516 requesting room CG04 on day 5, timeslot 10-11, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 536 requesting room CG04 on day 2, timeslot 10-11, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 500 requesting room T101 on day 1, timeslot 12-1, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 504 requesting room T101 on day 5, timeslot 9-10, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 501 requesting room CG04 on day 5, timeslot 9-10, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 533 requesting room L221 on day 5, timeslot 12-1, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 539 requesting room CG04 on day 1, timeslot 12-1, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 534 requesting room CG04 on day 6, timeslot 1-2, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 540 requesting room T101 on day 4, timeslot 12-1, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 548 requesting room XG14 on day 1, timeslot 9-10, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 515 requesting room XG14 on day 5, timeslot 9-10, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 525 requesting room XG14 on day 2, timeslot 1-2, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 521 requesting room CG04 on day 5, timeslot 10-11, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 528 requesting room XG14 on day 3, timeslot 1-2, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 496 requesting room T101 on day 2, timeslot 9-10, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 489 requesting room CG04 on day 2, timeslot 10-11, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 544 requesting room L221 on day 2, timeslot 1-2, at 18 seconds 
2019-04-11 23:09:54 INFO - Client request 551 requesting room CG04 on day 5, timeslot 10-11, at 18 seconds 
2019-04-11 23:09:55 INFO - Client request 547 requesting room T101 on day 1, timeslot 9-10, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 552 requesting room L221 on day 6, timeslot 1-2, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 549 requesting room XG14 on day 3, timeslot 1-2, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 543 requesting room T101 on day 1, timeslot 11-12, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 567 requesting room XG14 on day 6, timeslot 10-11, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 568 requesting room CG04 on day 2, timeslot 10-11, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 566 requesting room T101 on day 6, timeslot 12-1, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 556 requesting room L221 on day 6, timeslot 12-1, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 557 requesting room T101 on day 4, timeslot 9-10, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 550 requesting room L221 on day 1, timeslot 12-1, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 573 requesting room XG14 on day 3, timeslot 12-1, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 571 requesting room XG14 on day 6, timeslot 10-11, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 572 requesting room XG14 on day 1, timeslot 1-2, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 562 requesting room L221 on day 5, timeslot 11-12, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 546 requesting room L221 on day 5, timeslot 1-2, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 574 requesting room L221 on day 3, timeslot 1-2, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 545 requesting room XG14 on day 5, timeslot 12-1, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 555 requesting room L221 on day 1, timeslot 12-1, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 560 requesting room T101 on day 6, timeslot 12-1, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 576 requesting room L221 on day 4, timeslot 1-2, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 558 requesting room CG04 on day 1, timeslot 11-12, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 561 requesting room XG14 on day 4, timeslot 12-1, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 569 requesting room L221 on day 5, timeslot 11-12, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 563 requesting room XG14 on day 1, timeslot 9-10, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 575 requesting room L221 on day 3, timeslot 10-11, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 577 requesting room T101 on day 1, timeslot 11-12, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 564 requesting room CG04 on day 2, timeslot 12-1, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 587 requesting room T101 on day 5, timeslot 10-11, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 565 requesting room XG14 on day 4, timeslot 12-1, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 579 requesting room XG14 on day 1, timeslot 1-2, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 554 requesting room CG04 on day 6, timeslot 1-2, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 559 requesting room CG04 on day 6, timeslot 11-12, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 594 requesting room XG14 on day 3, timeslot 11-12, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 595 requesting room T101 on day 4, timeslot 10-11, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 591 requesting room XG14 on day 6, timeslot 12-1, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 585 requesting room CG04 on day 3, timeslot 11-12, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 596 requesting room L221 on day 2, timeslot 10-11, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 618 requesting room T101 on day 6, timeslot 9-10, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 582 requesting room L221 on day 4, timeslot 9-10, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 589 requesting room T101 on day 5, timeslot 12-1, at 19 seconds 
2019-04-11 23:09:55 INFO - Client request 553 requesting room XG14 on day 5, timeslot 12-1, at 19 seconds 
